COD_CLIENTE;COD_PEDIDO;CODIGO_PRODUTO;DEPTO;QUANTIDADE;VALOR_UNITARIO;QTD_PARCELAS;DT_PEDIDO;MEIO_PAGTO;STATUS_PAGAMENTO
183967;42128;0;INFORMATICA;1;27.00;1;10/04/2021;BOLETO;PENDENTE
183967;42128;0;ACESSORIOS;1;2.55;1;10/04/2021;BOLETO;PENDENTE
184056;42197;0;AUDIO;1;48.10;2;10/04/2021;BOLETO;PENDENTE
184056;42197;0;AUDIO;1;481.00;2;10/04/2021;BOLETO;PENDENTE
184056;42197;0;INFORMATICA;1;376.40;3;10/04/2021;BOLETO;PENDENTE
184056;42197;0;INFORMATICA;1;415.00;1;10/04/2021;BOLETO;PENDENTE
184056;42197;0;INFORMATICA;1;248.00;1;10/04/2021;BOLETO;PENDENTE
184056;42197;0;ACESSORIOS;1;3101.00;1;10/04/2021;BOLETO;PENDENTE
184089;42188;0;AUDIO;1;796.00;1;10/04/2021;BOLETO;PENDENTE
184089;42188;0;AUDIO;1;120.00;3;10/04/2021;BOLETO;PENDENTE
184089;42188;0;AUDIO;1;1623.00;9;10/04/2021;BOLETO;PENDENTE
184089;42188;0;AUDIO;1;217.00;1;10/04/2021;BOLETO;PENDENTE
184089;42188;0;INFORMATICA;1;7.65;3;10/04/2021;BOLETO;PENDENTE
184089;42188;0;INFORMATICA;1;3923.00;3;10/04/2021;BOLETO;PENDENTE
184089;42188;0;INFORMATICA;1;495.90;5;10/04/2021;BOLETO;PENDENTE
184089;42188;0;ACESSORIOS;1;184.00;10;10/04/2021;BOLETO;PENDENTE
184277;42277;0;AUDIO;1;40.00;1;10/04/2021;BOLETO;PENDENTE
184277;42277;0;AUDIO;1;88.15;1;10/04/2021;BOLETO;PENDENTE
184277;42277;0;INFORMATICA;1;2.55;1;10/04/2021;BOLETO;PENDENTE
184277;42277;0;LIVROS;1;881.46;1;10/04/2021;BOLETO;PENDENTE
184278;42280;0;TELEFONIA;1;88.15;1;10/04/2021;BOLETO;PENDENTE
184278;42280;0;AUDIO;1;881.46;1;10/04/2021;BOLETO;PENDENTE
184278;42280;0;INFORMATICA;1;51.70;1;10/04/2021;BOLETO;PENDENTE
184278;42280;0;INFORMATICA;1;517.00;1;10/04/2021;BOLETO;PENDENTE
184278;42280;0;INFORMATICA;1;2.55;1;10/04/2021;BOLETO;PENDENTE
184554;42473;0;INFORMATICA;1;0.00;;10/04/2021;BOLETO;PENDENTE
184788;42573;0;AUDIO;1;5085.00;2;10/04/2021;BOLETO;PENDENTE
184788;42573;0;AUDIO;1;508.50;2;10/04/2021;BOLETO;PENDENTE
184788;42573;0;INFORMATICA;1;111.30;1;10/04/2021;BOLETO;PENDENTE
184788;42573;0;INFORMATICA;1;1113.00;1;10/04/2021;BOLETO;PENDENTE
184866;42623;0;AUDIO;1;453.00;1;10/04/2021;BOLETO;PENDENTE
184866;42623;0;INFORMATICA;1;-834.90;3;10/04/2021;BOLETO;PENDENTE
184866;42623;0;INFORMATICA;1;2352.00;1;10/04/2021;BOLETO;PENDENTE
184866;42623;0;INFORMATICA;1;235.20;1;10/04/2021;BOLETO;PENDENTE
184866;42623;0;INFORMATICA;1;683.00;4;10/04/2021;BOLETO;PENDENTE
184866;42623;0;INFORMATICA;1;40.00;3;10/04/2021;BOLETO;PENDENTE
184866;42623;0;BELEZA;1;2.55;1;10/04/2021;BOLETO;PENDENTE
184866;42623;0;ACESSORIOS;1;113.60;5;10/04/2021;BOLETO;PENDENTE
184885;42631;0;TELEFONIA;1;156.00;1;10/04/2021;BOLETO;PENDENTE
184885;42631;0;INFORMATICA;1;1713.00;2;10/04/2021;BOLETO;PENDENTE
184931;42684;0;INFORMATICA;1;0.00;1;10/04/2021;BOLETO;PENDENTE
185047;42759;0;AUDIO;1;64.70;3;10/04/2021;BOLETO;PENDENTE
185047;42759;0;AUDIO;1;647.00;3;10/04/2021;BOLETO;PENDENTE
185047;42759;0;AUDIO;1;248.00;1;10/04/2021;BOLETO;PENDENTE
185047;42759;0;INFORMATICA;1;1085.28;1;10/04/2021;BOLETO;PENDENTE
185047;42759;0;INFORMATICA;1;133.33;2;10/04/2021;BOLETO;PENDENTE
185047;42759;0;BELEZA;1;320.00;1;10/04/2021;BOLETO;PENDENTE
185051;42743;0;AUDIO;1;687.00;1;10/04/2021;BOLETO;PENDENTE
185051;42743;0;AUDIO;1;68.70;1;10/04/2021;BOLETO;PENDENTE
185051;42743;0;INFORMATICA;1;89.40;2;10/04/2021;BOLETO;PENDENTE
185051;42743;0;INFORMATICA;1;894.00;2;10/04/2021;BOLETO;PENDENTE
185051;42743;0;MODA;1;40.00;1;10/04/2021;BOLETO;PENDENTE
185051;42743;0;LIVROS;1;2.55;1;10/04/2021;BOLETO;PENDENTE
185091;42713;0;AUDIO;1;2.55;1;10/04/2021;BOLETO;PENDENTE
185091;42713;0;INFORMATICA;1;808.00;1;10/04/2021;BOLETO;PENDENTE
185091;42713;0;INFORMATICA;1;80.80;1;10/04/2021;BOLETO;PENDENTE
185091;42713;0;INFORMATICA;1;-42.90;1;10/04/2021;BOLETO;PENDENTE
185091;42713;0;INFORMATICA;1;40.00;1;10/04/2021;BOLETO;PENDENTE
185091;42713;0;INFORMATICA;1;551.00;2;10/04/2021;BOLETO;PENDENTE
185091;42713;0;BELEZA;1;138.00;1;10/04/2021;BOLETO;PENDENTE
185091;42713;0;BELEZA;1;68.90;3;10/04/2021;BOLETO;PENDENTE
185091;42713;0;UTILIDADES;1;99.00;1;10/04/2021;BOLETO;PENDENTE
185146;42783;0;INFORMATICA;1;96.00;1;10/04/2021;BOLETO;PENDENTE
185146;42783;0;INFORMATICA;1;1056.00;1;10/04/2021;BOLETO;PENDENTE
185182;42804;0;INFORMATICA;1;80.00;2;10/04/2021;BOLETO;PENDENTE
185182;42804;0;INFORMATICA;1;89.45;2;10/04/2021;BOLETO;PENDENTE
185182;42804;0;BELEZA;1;894.53;2;10/04/2021;BOLETO;PENDENTE
185182;42804;0;UTILIDADES;1;17.10;1;10/04/2021;BOLETO;PENDENTE
185182;42804;0;UTILIDADES;1;171.00;1;10/04/2021;BOLETO;PENDENTE
185203;42790;0;TELEFONIA;1;40.00;1;10/04/2021;BOLETO;PENDENTE
185203;42790;0;TELEFONIA;1;36.40;2;10/04/2021;BOLETO;PENDENTE
185203;42790;0;AUDIO;1;329.00;1;10/04/2021;BOLETO;PENDENTE
185203;42790;0;AUDIO;1;2.55;1;10/04/2021;BOLETO;PENDENTE
185203;42790;0;INFORMATICA;1;35.00;1;10/04/2021;BOLETO;PENDENTE
185203;42638;0;INFORMATICA;1;1262.00;1;10/04/2021;BOLETO;PENDENTE
185203;42638;0;PAPELARIA;1;75.00;1;10/04/2021;BOLETO;PENDENTE
185203;42790;0;BELEZA;1;-38.50;1;10/04/2021;BOLETO;PENDENTE
185203;42790;0;BEBES;1;635.00;1;10/04/2021;BOLETO;PENDENTE
185203;42790;0;BEBES;1;63.50;1;10/04/2021;BOLETO;PENDENTE
185204;42698;0;INFORMATICA;1;64.00;1;10/04/2021;BOLETO;PENDENTE
185204;42710;0;INFORMATICA;1;699.00;1;10/04/2021;BOLETO;PENDENTE
185204;42710;0;INFORMATICA;1;64.00;1;10/04/2021;BOLETO;PENDENTE
185204;42698;0;INFORMATICA;1;699.00;1;10/04/2021;BOLETO;PENDENTE
185260;42886;0;INFORMATICA;1;0.00;;10/04/2021;BOLETO;PENDENTE
185294;42878;0;INFORMATICA;1;460.00;3;10/04/2021;BOLETO;PENDENTE
185294;42878;0;INFORMATICA;1;7.65;3;10/04/2021;BOLETO;PENDENTE
185294;42878;0;INFORMATICA;1;69.00;3;10/04/2021;BOLETO;PENDENTE
185294;42878;0;INFORMATICA;1;690.00;3;10/04/2021;BOLETO;PENDENTE
185302;42841;0;AUDIO;1;781.00;1;10/04/2021;BOLETO;PENDENTE
185302;42841;0;INFORMATICA;1;71.00;1;10/04/2021;BOLETO;PENDENTE
185418;42927;0;AUDIO;1;297.30;1;10/04/2021;BOLETO;PENDENTE
185418;42927;0;AUDIO;1;42.13;2;10/04/2021;BOLETO;PENDENTE
185418;42712;0;AUDIO;1;39.00;1;10/04/2021;BOLETO;PENDENTE
185418;42640;0;INFORMATICA;1;69.00;1;10/04/2021;BOLETO;PENDENTE
185418;42927;0;INFORMATICA;1;124.00;1;10/04/2021;BOLETO;PENDENTE
185418;42927;0;INFORMATICA;1;2.55;1;10/04/2021;BOLETO;PENDENTE
185418;42927;0;ACESSORIOS;1;24.50;2;10/04/2021;BOLETO;PENDENTE
185418;42927;0;ACESSORIOS;1;245.00;2;10/04/2021;BOLETO;PENDENTE
185418;42927;0;ACESSORIOS;1;40.00;3;10/04/2021;BOLETO;PENDENTE
185418;42712;0;LIVROS;1;429.00;1;10/04/2021;BOLETO;PENDENTE
185418;42640;0;LIVROS;1;756.00;1;10/04/2021;BOLETO;PENDENTE
185435;42942;0;AUDIO;1;74.10;1;10/04/2021;BOLETO;PENDENTE
185435;42942;0;AUDIO;1;741.00;1;10/04/2021;BOLETO;PENDENTE
185435;42942;0;INFORMATICA;1;85.00;1;10/04/2021;BOLETO;PENDENTE
185435;42942;0;INFORMATICA;1;71.10;2;10/04/2021;BOLETO;PENDENTE
185435;42942;0;INFORMATICA;1;626.00;1;10/04/2021;BOLETO;PENDENTE
185435;42942;0;INFORMATICA;1;40.00;1;10/04/2021;BOLETO;PENDENTE
185435;42942;0;ELETRO;1;2.55;1;10/04/2021;BOLETO;PENDENTE
185441;42958;0;BELEZA;1;0.00;;10/04/2021;BOLETO;PENDENTE
185450;42959;0;UTILIDADES;1;0.00;;10/04/2021;BOLETO;PENDENTE
185490;42940;0;INFORMATICA;1;170.00;2;10/04/2021;BOLETO;PENDENTE
185490;42940;0;INFORMATICA;1;961.86;1;10/04/2021;BOLETO;PENDENTE
185490;42940;0;INFORMATICA;1;341.00;1;10/04/2021;BOLETO;PENDENTE
185490;42940;0;BELEZA;1;96.19;1;10/04/2021;BOLETO;PENDENTE
185490;42940;0;ACESSORIOS;1;40.00;1;10/04/2021;BOLETO;PENDENTE
185490;42940;0;ACESSORIOS;1;51.10;3;10/04/2021;BOLETO;PENDENTE
185518;43027;0;INFORMATICA;1;111.70;3;10/04/2021;BOLETO;PENDENTE
185518;43027;0;INFORMATICA;1;1117.00;3;10/04/2021;BOLETO;PENDENTE
185518;43027;0;INFORMATICA;1;1142.40;1;10/04/2021;BOLETO;PENDENTE
185518;43027;0;INFORMATICA;1;114.24;1;10/04/2021;BOLETO;PENDENTE
185529;42983;0;TELEFONIA;1;762.00;1;10/04/2021;DINHEIRO;PENDENTE
185529;42983;0;TELEFONIA;1;76.20;1;10/04/2021;DINHEIRO;PENDENTE
185529;42983;0;AUDIO;1;2.55;1;10/04/2021;DINHEIRO;PENDENTE
185534;43025;0;INFORMATICA;1;0.00;;10/04/2021;DINHEIRO;PENDENTE
185536;43035;0;AUDIO;1;49.80;3;10/04/2021;DINHEIRO;PENDENTE
185536;43035;0;AUDIO;1;498.00;3;10/04/2021;DINHEIRO;PENDENTE
185536;43035;0;AUDIO;1;40.00;1;10/04/2021;DINHEIRO;PENDENTE
185536;43035;0;INFORMATICA;1;687.00;1;10/04/2021;DINHEIRO;PENDENTE
185536;43035;0;INFORMATICA;1;68.70;1;10/04/2021;DINHEIRO;PENDENTE
185536;42998;0;INFORMATICA;1;0.00;;10/04/2021;DINHEIRO;PENDENTE
185536;43035;0;ELETRO;1;2.55;1;10/04/2021;DINHEIRO;PENDENTE
185544;42987;0;INFORMATICA;1;4862.00;2;10/04/2021;DINHEIRO;PENDENTE
185548;42980;0;AUDIO;1;762.00;1;10/04/2021;DINHEIRO;PENDENTE
185548;42980;0;AUDIO;1;76.20;3;10/04/2021;DINHEIRO;PENDENTE
185548;42980;0;INFORMATICA;1;2.55;1;10/04/2021;DINHEIRO;PENDENTE
185548;42980;0;INFORMATICA;1;40.00;1;10/04/2021;DINHEIRO;PENDENTE
185548;42980;0;BELEZA;1;22.90;1;10/04/2021;DINHEIRO;PENDENTE
185548;42980;0;BELEZA;1;229.00;1;10/04/2021;DINHEIRO;PENDENTE
185586;42985;0;AUDIO;1;0.00;;10/04/2021;DINHEIRO;PENDENTE
185588;42978;0;AUDIO;1;0.00;;10/04/2021;DINHEIRO;PENDENTE
185606;43009;0;TELEFONIA;1;1388.00;2;10/04/2021;DINHEIRO;PENDENTE
185606;43009;0;TELEFONIA;1;138.80;4;10/04/2021;DINHEIRO;PENDENTE
185606;43009;0;AUDIO;1;5.10;2;10/04/2021;DINHEIRO;PENDENTE
185606;43009;0;AUDIO;1;36.10;3;10/04/2021;DINHEIRO;PENDENTE
185606;43009;0;AUDIO;1;361.00;3;10/04/2021;DINHEIRO;PENDENTE
185614;43026;0;ACESSORIOS;1;2441.00;1;10/04/2021;DINHEIRO;PENDENTE
185616;42997;0;INFORMATICA;1;1893.60;2;10/04/2021;DINHEIRO;PENDENTE
195800;32708;0;AUDIO;1;1497.00;1;10/04/2021;DINHEIRO;PENDENTE
195800;32708;0;INFORMATICA;1;2.55;1;10/04/2021;DINHEIRO;PENDENTE
195800;32708;0;INFORMATICA;1;158.20;2;10/04/2021;DINHEIRO;PENDENTE
195800;32708;0;INFORMATICA;1;85.00;1;10/04/2021;DINHEIRO;PENDENTE
87015;42270;0;AUDIO;4;4395.00;5;11/04/2021;CC;PENDENTE
87015;42270;0;LIVROS;4;400.00;1;11/04/2021;CC;PENDENTE
97798;42391;0;MODA;3;140.00;1;11/04/2021;A VISTA;PENDENTE
97798;42391;0;BELEZA;3;201.00;1;11/04/2021;A VISTA;PENDENTE
97798;42391;0;BELEZA;3;2010.00;1;11/04/2021;A VISTA;PENDENTE
97798;42391;0;BELEZA;3;820.00;1;11/04/2021;A VISTA;PENDENTE
97798;42391;0;UTILIDADES;3;56.20;3;11/04/2021;A VISTA;PENDENTE
97798;42391;0;UTILIDADES;3;562.00;3;11/04/2021;A VISTA;PENDENTE
129681;19287;0;INFORMATICA;7;108.20;6;11/04/2021;DINHEIRO;PENDENTE
129681;19287;0;INFORMATICA;7;1082.00;6;11/04/2021;DINHEIRO;PENDENTE
129681;19287;0;INFORMATICA;7;320.00;1;11/04/2021;DINHEIRO;PENDENTE
129681;19287;0;INFORMATICA;7;248.00;1;11/04/2021;DINHEIRO;PENDENTE
129681;19287;0;ACESSORIOS;7;418.11;5;11/04/2021;DINHEIRO;PENDENTE
129681;19287;0;ELETRO;7;3933.01;4;11/04/2021;DINHEIRO;PENDENTE
153975;42918;0;INFORMATICA;12;826.70;2;11/04/2021;BOLETO;PENDENTE
153975;42918;0;INFORMATICA;12;82.67;2;11/04/2021;BOLETO;PENDENTE
153975;42918;0;INFORMATICA;12;35.20;2;11/04/2021;BOLETO;PENDENTE
153975;42918;0;INFORMATICA;12;352.00;2;11/04/2021;BOLETO;PENDENTE
153975;42918;0;UTILIDADES;12;80.00;2;11/04/2021;BOLETO;PENDENTE
167525;43007;0;INFORMATICA;12;40.00;1;11/04/2021;BOLETO;PENDENTE
167525;43007;0;INFORMATICA;12;485.22;1;11/04/2021;BOLETO;PENDENTE
167525;43007;0;INFORMATICA;12;48.52;1;11/04/2021;BOLETO;PENDENTE
167525;43007;0;INFORMATICA;12;23.90;1;11/04/2021;BOLETO;PENDENTE
167525;43007;0;INFORMATICA;12;239.00;1;11/04/2021;BOLETO;PENDENTE
172094;37413;0;TELEFONIA;12;45.30;2;11/04/2021;BOLETO;PENDENTE
172094;37413;0;TELEFONIA;12;453.00;2;11/04/2021;BOLETO;PENDENTE
172094;37413;0;INFORMATICA;12;5.50;1;11/04/2021;BOLETO;PENDENTE
172094;37413;0;BELEZA;12;4394.00;2;11/04/2021;BOLETO;PENDENTE
172094;37413;0;BELEZA;12;439.40;2;11/04/2021;BOLETO;PENDENTE
175579;39076;0;INFORMATICA;12;820.00;1;11/04/2021;BOLETO;PENDENTE
175579;39076;0;INFORMATICA;12;4538.16;3;11/04/2021;BOLETO;PENDENTE
175579;39076;0;INFORMATICA;12;78.10;4;11/04/2021;BOLETO;PENDENTE
175579;39076;0;INFORMATICA;12;781.00;4;11/04/2021;BOLETO;PENDENTE
175579;39076;0;DECORACAO;12;453.81;3;11/04/2021;BOLETO;PENDENTE
175579;39076;0;BELEZA;12;0.03;1;11/04/2021;BOLETO;PENDENTE
177740;40157;0;MODA;3;10635.00;15;11/04/2021;CC;PENDENTE
177740;40157;0;TELEFONIA;1;5320.00;5;11/04/2021;BOLETO;PENDENTE
177740;40157;0;AUDIO;1;4255.00;5;11/04/2021;BOLETO;PENDENTE
177740;40157;0;AUDIO;1;5761.50;1;11/04/2021;BOLETO;PENDENTE
177740;40157;0;INFORMATICA;1;8900.00;5;11/04/2021;BOLETO;PENDENTE
177740;40157;0;INFORMATICA;1;7235.00;5;11/04/2021;BOLETO;PENDENTE
181530;42907;0;INFORMATICA;1;4422.00;2;11/04/2021;BOLETO;PENDENTE
181530;42907;0;UTILIDADES;1;402.00;1;11/04/2021;BOLETO;PENDENTE
181827;41141;0;AUDIO;1;120.00;3;11/04/2021;BOLETO;PENDENTE
181827;41141;0;INFORMATICA;1;1327.50;3;11/04/2021;BOLETO;PENDENTE
181827;41141;0;INFORMATICA;1;132.75;3;11/04/2021;BOLETO;PENDENTE
181827;41141;0;UTILIDADES;1;31.00;2;11/04/2021;BOLETO;PENDENTE
181827;41141;0;UTILIDADES;1;310.00;2;11/04/2021;BOLETO;PENDENTE
182558;41498;0;INFORMATICA;1;2298.00;2;11/04/2021;BOLETO;PENDENTE
182558;41498;0;INFORMATICA;1;229.80;1;11/04/2021;BOLETO;PENDENTE
183865;42082;0;TELEFONIA;1;17.85;7;11/04/2021;BOLETO;PENDENTE
183865;42082;0;AUDIO;1;280.00;7;11/04/2021;BOLETO;PENDENTE
183865;42082;0;INFORMATICA;1;167.20;4;11/04/2021;BOLETO;PENDENTE
183865;42082;0;INFORMATICA;1;1080.00;2;11/04/2021;BOLETO;PENDENTE
183865;42082;0;BELEZA;1;592.00;2;11/04/2021;BOLETO;PENDENTE
184300;42305;0;INFORMATICA;1;2887.00;1;11/04/2021;BOLETO;PENDENTE
184300;42305;0;ACESSORIOS;1;225.00;1;11/04/2021;BOLETO;PENDENTE
184859;42615;0;AUDIO;1;322.00;1;11/04/2021;BOLETO;PENDENTE
184859;42615;0;INFORMATICA;1;3543.00;3;11/04/2021;BOLETO;PENDENTE
185016;42774;0;INFORMATICA;1;12359.00;5;11/04/2021;BOLETO;PENDENTE
185016;42774;0;BELEZA;1;1124.00;1;11/04/2021;BOLETO;PENDENTE
185242;42839;0;AUDIO;1;416.00;1;11/04/2021;BOLETO;PENDENTE
185242;42839;0;AUDIO;1;4577.00;2;11/04/2021;BOLETO;PENDENTE
185242;42837;0;UTILIDADES;1;416.00;1;11/04/2021;BOLETO;PENDENTE
185242;42837;0;UTILIDADES;1;4577.00;2;11/04/2021;BOLETO;PENDENTE
185326;42877;0;AUDIO;1;380.00;1;11/04/2021;BOLETO;PENDENTE
185326;42877;0;INFORMATICA;1;446.00;1;11/04/2021;BOLETO;PENDENTE
185326;42877;0;INFORMATICA;1;3468.00;2;11/04/2021;BOLETO;PENDENTE
185326;42877;0;BELEZA;1;391.40;3;11/04/2021;BOLETO;PENDENTE
185326;42877;0;ELETRO;1;91.40;4;11/04/2021;BOLETO;PENDENTE
185326;42877;0;ELETRO;1;914.00;4;11/04/2021;BOLETO;PENDENTE
185352;42869;0;INFORMATICA;1;0.00;;11/04/2021;BOLETO;PENDENTE
185358;42908;0;INFORMATICA;1;372.00;1;11/04/2021;BOLETO;PENDENTE
185358;42908;0;INFORMATICA;1;4095.00;2;11/04/2021;BOLETO;PENDENTE
185359;42910;0;ACESSORIOS;1;2472.00;1;11/04/2021;BOLETO;PENDENTE
185359;42910;0;LIVROS;1;225.00;1;11/04/2021;BOLETO;PENDENTE
185364;42914;0;INFORMATICA;1;48.00;1;11/04/2021;BOLETO;PENDENTE
185364;42914;0;BELEZA;1;528.00;1;11/04/2021;BOLETO;PENDENTE
185540;42989;0;AUDIO;1;0.00;;11/04/2021;DINHEIRO;PENDENTE
185550;42986;0;AUDIO;1;493.33;1;11/04/2021;DINHEIRO;PENDENTE
185550;42986;0;INFORMATICA;1;40.00;1;11/04/2021;DINHEIRO;PENDENTE
185550;42986;0;INFORMATICA;1;49.33;1;11/04/2021;DINHEIRO;PENDENTE
185550;42986;0;ACESSORIOS;1;2.55;1;11/04/2021;DINHEIRO;PENDENTE
185599;43020;0;AUDIO;1;2.55;1;11/04/2021;DINHEIRO;PENDENTE
185599;43020;0;DECORACAO;1;289.00;1;11/04/2021;DINHEIRO;PENDENTE
185599;43020;0;DECORACAO;1;28.90;1;11/04/2021;DINHEIRO;PENDENTE
185636;43057;0;ACESSORIOS;1;2418.00;2;11/04/2021;DINHEIRO;PENDENTE
185643;43024;0;TELEFONIA;1;26.00;1;11/04/2021;DINHEIRO;PENDENTE
185643;43024;0;TELEFONIA;1;260.00;1;11/04/2021;DINHEIRO;PENDENTE
185643;43024;0;INFORMATICA;1;40.00;1;11/04/2021;DINHEIRO;PENDENTE
185643;43024;0;INFORMATICA;1;289.00;1;11/04/2021;DINHEIRO;PENDENTE
185643;43024;0;INFORMATICA;1;28.90;1;11/04/2021;DINHEIRO;PENDENTE
185643;43024;0;ACESSORIOS;1;5.10;2;11/04/2021;DINHEIRO;PENDENTE
185648;43053;0;AUDIO;1;0.00;;11/04/2021;DINHEIRO;PENDENTE
185658;43064;0;INFORMATICA;1;0.00;;11/04/2021;DINHEIRO;PENDENTE
185660;43058;0;INFORMATICA;1;0.00;;11/04/2021;DINHEIRO;PENDENTE
185666;43055;0;INFORMATICA;1;1494.00;2;11/04/2021;DINHEIRO;PENDENTE
185671;43047;0;LIVROS;1;5744.00;2;11/04/2021;DINHEIRO;PENDENTE
185673;43050;0;INFORMATICA;1;537.00;1;11/04/2021;DINHEIRO;PENDENTE
185673;43050;0;INFORMATICA;1;53.70;1;11/04/2021;DINHEIRO;PENDENTE
185673;43050;0;INFORMATICA;1;-2.65;1;11/04/2021;DINHEIRO;PENDENTE
185673;43050;0;INFORMATICA;1;25.40;1;11/04/2021;DINHEIRO;PENDENTE
185673;43050;0;INFORMATICA;1;254.00;1;11/04/2021;DINHEIRO;PENDENTE
185673;43050;0;INFORMATICA;1;2.55;1;11/04/2021;DINHEIRO;PENDENTE
185675;43052;0;INFORMATICA;1;2.55;1;11/04/2021;DINHEIRO;PENDENTE
185675;43052;0;INFORMATICA;1;1340.00;1;11/04/2021;DINHEIRO;PENDENTE
185675;43052;0;INFORMATICA;1;134.00;1;11/04/2021;DINHEIRO;PENDENTE
185677;43061;0;INFORMATICA;1;6528.00;2;11/04/2021;DINHEIRO;PENDENTE
185681;43060;0;TELEFONIA;1;537.00;1;11/04/2021;DINHEIRO;PENDENTE
185681;43060;0;TELEFONIA;1;53.70;1;11/04/2021;DINHEIRO;PENDENTE
185681;43060;0;INFORMATICA;1;2.55;1;11/04/2021;DINHEIRO;PENDENTE
61754;43097;0;ACESSORIOS;4;112.60;6;12/04/2021;CC;PENDENTE
61754;43097;0;ACESSORIOS;4;1126.00;6;12/04/2021;CC;PENDENTE
61754;43097;0;LIVROS;4;150.00;2;12/04/2021;CC;PENDENTE
61754;43097;0;LIVROS;4;1500.00;2;12/04/2021;CC;PENDENTE
136695;37163;0;AUDIO;7;8.40;2;12/04/2021;BOLETO;PENDENTE
136695;37163;0;AUDIO;7;84.00;2;12/04/2021;BOLETO;PENDENTE
136695;37163;0;AUDIO;7;2329.50;5;12/04/2021;BOLETO;PENDENTE
136695;37163;0;AUDIO;7;232.95;5;12/04/2021;BOLETO;PENDENTE
136695;37163;0;AUDIO;7;12.75;5;12/04/2021;BOLETO;PENDENTE
143579;41905;0;TELEFONIA;7;1638.00;9;12/04/2021;BOLETO;PENDENTE
143579;41905;0;AUDIO;7;190.80;11;12/04/2021;BOLETO;PENDENTE
143579;41905;0;AUDIO;7;89.00;1;12/04/2021;BOLETO;PENDENTE
143579;41905;0;AUDIO;7;909.00;1;12/04/2021;BOLETO;PENDENTE
143579;41905;0;AUDIO;7;-5.80;1;12/04/2021;BOLETO;PENDENTE
143579;41905;0;INFORMATICA;7;270.00;2;12/04/2021;BOLETO;PENDENTE
149177;43121;0;AUDIO;12;49.33;1;12/04/2021;BOLETO;PENDENTE
149177;43121;0;AUDIO;12;9.50;1;12/04/2021;BOLETO;PENDENTE
149177;43121;0;AUDIO;12;95.00;1;12/04/2021;BOLETO;PENDENTE
149177;43121;0;INFORMATICA;12;493.33;1;12/04/2021;BOLETO;PENDENTE
149177;43121;0;INFORMATICA;12;40.00;1;12/04/2021;BOLETO;PENDENTE
149177;43121;0;ACESSORIOS;12;2.55;1;12/04/2021;BOLETO;PENDENTE
168743;36295;0;INFORMATICA;12;0.00;1;12/04/2021;BOLETO;PENDENTE
168743;36295;0;ACESSORIOS;12;6125.00;5;12/04/2021;BOLETO;PENDENTE
172593;37607;0;AUDIO;12;320.00;1;12/04/2021;DINHEIRO;PENDENTE
172593;37607;0;INFORMATICA;12;2146.00;2;12/04/2021;DINHEIRO;PENDENTE
172593;37607;0;INFORMATICA;12;214.60;2;12/04/2021;DINHEIRO;PENDENTE
172593;37607;0;INFORMATICA;12;51.30;2;12/04/2021;DINHEIRO;PENDENTE
172593;37607;0;INFORMATICA;12;513.00;2;12/04/2021;DINHEIRO;PENDENTE
174908;38745;0;AUDIO;12;525.60;2;12/04/2021;DINHEIRO;PENDENTE
174908;38745;0;AUDIO;12;5256.00;2;12/04/2021;DINHEIRO;PENDENTE
174908;38745;0;INFORMATICA;12;52.40;3;12/04/2021;DINHEIRO;PENDENTE
174908;38745;0;INFORMATICA;12;524.00;3;12/04/2021;DINHEIRO;PENDENTE
174908;38745;0;BELEZA;12;358.00;1;12/04/2021;DINHEIRO;PENDENTE
176482;39443;0;AUDIO;1;622.00;1;12/04/2021;BOLETO;PENDENTE
176482;39443;0;AUDIO;1;4674.92;7;12/04/2021;BOLETO;PENDENTE
176482;39443;0;AUDIO;1;467.47;11;12/04/2021;BOLETO;PENDENTE
176482;39443;0;AUDIO;1;554.00;8;12/04/2021;BOLETO;PENDENTE
176482;39443;0;INFORMATICA;1;117.60;9;12/04/2021;BOLETO;PENDENTE
176482;39443;0;LIVROS;1;280.00;7;12/04/2021;BOLETO;PENDENTE
179162;40670;0;ACESSORIOS;1;0.00;1;12/04/2021;BOLETO;PENDENTE
181530;42973;0;AUDIO;1;108388.00;3;12/04/2021;BOLETO;PENDENTE
181530;42973;0;BELEZA;1;2213.00;1;12/04/2021;BOLETO;PENDENTE
181555;41002;0;AUDIO;1;591.40;3;12/04/2021;BOLETO;PENDENTE
181555;41002;0;AUDIO;1;5734.00;2;12/04/2021;BOLETO;PENDENTE
181555;41002;0;BELEZA;1;170.00;1;12/04/2021;BOLETO;PENDENTE
181555;41002;0;BELEZA;1;650.00;1;12/04/2021;BOLETO;PENDENTE
181555;41002;0;ACESSORIOS;1;56.30;4;12/04/2021;BOLETO;PENDENTE
181555;41002;0;ACESSORIOS;1;563.00;4;12/04/2021;BOLETO;PENDENTE
182992;41688;0;INFORMATICA;1;3447.00;3;12/04/2021;BOLETO;PENDENTE
182992;41688;0;INFORMATICA;1;344.70;1;12/04/2021;BOLETO;PENDENTE
183241;41808;0;BELEZA;4;0.00;1;12/04/2021;CC;PENDENTE
183675;41978;0;INFORMATICA;1;107.40;1;12/04/2021;BOLETO;PENDENTE
183675;41978;0;INFORMATICA;1;1074.00;2;12/04/2021;BOLETO;PENDENTE
184382;42367;0;INFORMATICA;1;4349.00;2;12/04/2021;BOLETO;PENDENTE
